88,13895
88,15588
88,15886
88,18680
89,4004
89,15463
89,16924
90,3519
90,3636
90,4581
90,6157
90,7810
90,15070
90,19561
91,2029
91,3744
91,5322
91,9208
91,9292
91,13537
91,13938
92,7062
92,10143
92,10267
92,13492
92,16120
93,726
93,10908
93,16611
93,19460
94,1573
94,6864
94,8859
94,11289
94,11720
94,11819
94,12337
94,18842
94,19585
95,1574
95,8130
95,15040
96,1769
96,2615
96,4702
96,9668
96,12474
96,12577
96,17178
96,18233
97,8280
97,9824
97,19278
98,4200
98,10966
99,2772
99,4092
99,17276
100,4792
100,10481
100,13126
100,13250
100,15410
100,18246
101,2347
101,5451
101,5713
101,7716
101,16320
102,2993
102,3020
102,7792
102,7901
103,4783
103,8188
103,13371
103,15813
103,16848
104,4322
104,16018
104,17121
104,17424
104,19468
104,19643
105,11604
105,12261
105,12667
105,14023
105,17349
106,3797
106,4440
106,10722
106,12632
106,17419
106,18983
107,4258
107,14110
108,510
108,2776
108,10901
108,11105
109,2553
109,5854
109,6570
110,12268
111,1304
111,2059
111,3504
111,4082
111,5053
111,7947
111,10709
111,13922
111,16322
112,5743
112,7313
112,8396
112,16208
113,1143
113,5011
113,6139
113,8060
113,15094
113,15578
113,17440
113,18109
114,6021
114,9824
114,14997
114,15156
115,1289
115,5550
115,11555
115,17442
116,2702
116,4788
116,6020
116,11635
116,15391
116,17648
116,18653
117,3514
117,5780
117,12221
117,15714
117,17071
118,3071
118,17553
118,17809
119,3354
119,14748
119,18038
119,19997
120,593
120,697
120,856
120,8580
120,11155
120,14275
120,16907
121,603
121,2043
121,5592
121,6089
121,7124
121,9762
121,10206
121,10495
121,12078
121,16906
121,19877
122,7773
123,1213
123,8106
123,9464
123,11768
123,17361
124,3662
124,4002
124,9998
124,13450
124,14241
124,18187
125,143
125,2831
125,3379
125,12087
126,487
126,1867
126,5686
126,8719
126,15104
126,18850
127,1474
127,14232
127,16409
128,527
128,12769
128,15360
128,15941
128,18231
129,1285
129,7171
129,12791
129,14493
130,3590
130,12125
130,19662
131,1618
131,4301
131,11469
131,11736
132,570
132,1089
132,2110
132,4852
132,4972
132,5123
132,5617
132,6413
132,17787
133,3932
133,4565
133,6978
133,12483
133,12741
134,2052
134,13620
134,16009
135,8619
135,8727
135,8946
136,4290
136,7801
136,8477
136,12339
136,15242
136,17824
136,18839
137,12724
137,13393
137,14209
137,15107
138,6696
138,8379
138,11235
138,11811
138,12897
138,15432
138,17340
139,6099
139,17338
139,17737
140,364
140,8666
140,8997
140,13418
140,16638
141,6978
141,8944
141,11119
141,16748
142,5000
142,5466
142,7817
142,9410
142,15152
142,16741
143,4374
143,8652
143,10828
143,19317
144,1990
144,5071
144,8110
144,9345
144,9869
144,13643
144,14717
145,769
145,5635
145,18655
146,941
146,1340
146,4819
146,10181
146,10843
146,11484
146,12885
146,14676
146,14797
147,1985
147,10674
147,14427
147,18360
148,1488
148,5318
148,14220
148,18669
149,4478
149,7622
149,7889
149,12568
149,12881
149,13759
149,15545
149,16623
149,18511
150,9168
150,11755
150,12726
150,13238
150,14029
150,14856
151,5650
151,6060
151,6849
151,8891
151,10499
151,16603
151,18761
152,686
152,1475
152,4980
152,5654
152,9869
152,12758
153,3314
154,2559
154,2615
154,7385
154,8926
154,10912
154,13525
155,3375
155,3978
155,7242
155,10726
155,11411
155,16152
155,16307
155,19156
156,1771
156,12283
156,13616
156,14426
157,6951
157,9459
158,823
158,13004
158,14022
158,15272
158,16139
159,2342
159,3462
159,3666
159,5664
159,5700
160,1583
160,19888
161,109
161,2963
161,3416
161,4335
161,5388
161,13274
162,4443
162,10118
162,10946
162,14285
162,16254
162,18821
162,19291
163,784
163,1428
163,8163
163,10427
163,10522
163,10913
163,15679
163,15958
164,1116
164,1440
164,4793
164,5177
164,8674
164,9045
164,14989
164,15563
164,17323
164,18584
165,8459
165,10420
165,14539
165,14836
166,1664
166,4062
166,9700
166,10877
166,11585
166,16320
167,5896
167,8025
167,11903
167,12084
167,12768
167,17030
167,18323
168,2042
168,9437
168,18005
169,6460
169,9387
169,11763
169,15841
169,18177
170,1890
170,3559
170,15646
170,17293
171,1488
171,4635
171,5135
171,6079
171,16729
172,8482
172,11972
172,13453
172,13711
172,15011
172,17750
173,1402
173,12718
173,14579
173,16270
173,16678
173,17995
173,19202
173,19300
174,5183
174,18713
175,1568
175,4067
175,9713
175,14741
175,16036
175,18518
176,9800
176,12286
176,14217
176,16880
177,2017
177,16931
177,17699
177,17902
177,19660
178,1050
178,2687
178,3088
178,15331
179,6451
179,14052
179,14380
179,19148
180,575
180,12864
180,15342
180,19826
181,7337
181,9613
181,11879
181,16317
182,896
182,930
182,4769
182,11710
182,19184
182,19294
183,1024
183,5260
183,14401
184,2121
184,3909
184,9199
184,9282
184,14828
184,18202
184,18731
185,1172
185,3289
185,3735
185,3952
185,6728
185,17135
186,588
186,616
186,795
186,1819
186,6387
186,7484
186,8672
186,10541
186,13439
186,17737
187,1497
187,3577
187,12822
187,14486
188,1910
188,6921
188,9697
188,10465
188,10611
188,14230
188,17978
189,1451
189,3288
189,3544
189,5514
189,5539
189,8357
189,17965
190,3833
190,5634
190,7168
190,18111
191,7058
192,312
192,10882
192,11466
192,12851
192,17001
192,19963
193,5234
193,8206
193,8277
193,9728
193,11630
193,18658
194,785
194,2737
194,2915
194,3678
194,3791
194,4067
194,5447
195,6516
195,16663
196,2186
196,4201
196,10440
196,14231
196,17806
196,18611
197,145
197,3079
197,4951
197,7892
197,15062
197,16479
197,19926
198,2652
198,6945
198,13087
198,15905
198,18092
198,19315
199,2248
199,4673
199,15992
200,4699
200,6670
200,8736
200,12624
200,13295
200,14138
200,16882
200,16944
201,5156
201,8914
201,10582
201,13479
202,2312
202,5312
202,15226
203,5511
203,13137
203,17356
204,6146
204,6294
204,6502
204,7523
204,16945
204,17707
204,19025
204,19182
205,7057
205,9889
205,16984
205,18325
206,699
206,7611
206,8059
206,8349
206,12637
206,13544
206,15422
206,18788
207,2542
207,6857
207,6972
207,9593
207,12844
207,17165
207,18747
208,3203
208,7054
208,12250
208,16832
209,1113
209,2116
209,6912
209,13045
209,17414
209,17840
209,18056
209,19250
210,1268
210,5020
210,6895
210,7210
210,15482
211,5990
211,8104
211,15870
212,9395
212,18697
212,18828
212,19676
213,1183
213,1736
213,4811
213,5053
213,9531
213,11765
213,16811
213,18028
214,6494
214,7348
214,7551
214,10736
214,14687
215,1817
215,2936
215,10878
215,11200
215,15336
215,17035
216,264
216,3161
216,9133
216,9396
216,9449
216,10906
216,16079
216,16664
216,18649
217,6069
217,10133
217,11320
217,17746
218,2144
218,6642
218,8256
218,8327
218,10539
218,12768
219,3018
219,3128
219,3576
219,8712
219,14202
219,16901
220,5231
220,6301
220,11014
220,18372
221,7104
221,14169
222,3073
222,13396
222,15533
223,216
223,5266
223,13153
223,17005
223,17249
223,17252
224,953
224,3327
224,8190
225,60
225,1522
225,9146
225,12674
225,17285
225,19279
226,3075
226,5882
226,7498
226,13119
226,17764
227,5860
227,14548
228,3442
228,4458
228,9921
228,9972
228,12008
228,14934
228,15739
228,19201
229,2584
229,8495
229,15300
229,15627
229,19426
230,70
230,651
230,13624
231,6063
231,6101
231,10071
231,18552
231,19334
232,605
232,1293
232,4189
232,5212
233,6484
233,15070
234,69
234,2554
234,16325
234,16493
235,9129
235,9164
236,1265
236,5498
236,15086
236,16082
237,1571
237,1860
237,9257
237,9974
237,13359
237,14794
237,18680
238,3842
238,4319
238,7958
238,9588
238,11266
238,11775
238,13681
238,14402
238,14875
238,17314
238,18019
239,6318
239,7963
239,8134
239,10991
239,15654
239,19230
240,4433
240,6959
240,12008
240,18718
241,595
241,2193
241,3762
241,5266
241,9092
241,12917
241,16920
242,2153
242,3947
242,4694
242,4799
242,10030
242,14894
242,15241
242,19711
243,1655
243,3814
243,7711
243,12218
243,18626
244,4468
244,10316
244,15478
245,8984
245,9569
245,10529
245,13165
245,19978
246,2914
246,2991
246,4981
246,12830
246,13438
246,18658
246,19004
247,4393
247,10576
248,1132
248,2388
248,4588
248,4733
248,5974
248,12785
248,14703
248,18618
249,10987
249,12246
249,12442
250,13155
251,92
251,1347
251,2169
251,2669
251,5922
251,6526
251,11174
251,17508
252,1607
252,1855
252,2865
252,4700
252,5179
252,12016
252,15087
253,5021
253,5934
253,8283
253,12503
254,266
254,8521
254,11192
254,11830
254,16337
254,16415
255,6518
255,7666
255,13058
255,13476
255,13741
255,16293
256,1501
256,3635
256,9651
257,255
257,690
257,1757
257,4166
257,9495
257,14141
258,609
258,5351
258,12767
258,19230
259,974
259,1270
259,7042
259,8878
259,9124
259,10878
259,18909
260,2165
260,3001
260,3345
260,4142
260,6167
260,16271
260,18352
261,2977
262,1271
262,2450
262,4468
262,7159
262,13778
262,19434
263,12752
264,1035
264,4115
264,7432
264,9949
264,15887
264,16068
264,16249
264,18314
265,4708
265,8708
265,9591
265,9730
265,15085
265,18182
265,19204
266,699
266,4019
266,6583
266,12313
266,13344
266,16393
267,1827
267,2134
267,4428
267,7984
267,10427
267,19294
268,12977
268,14913
268,15972
268,17579
269,2812
269,2928
269,3903
269,6647
269,13325
269,15942
269,19069
270,724
270,8741
271,6075
271,6925
271,10471
272,610
272,1061
272,2698
272,2919
272,4010
272,5270
272,6357
272,7290
272,8507
272,12029
272,16456
273,11171
273,13869
273,15203
274,12841
274,15714
274,16043
274,18213
275,791
275,1716
275,3360
275,6598
275,12559
275,16501
275,16887
276,2
276,1355
276,11494
276,13586
277,5522
277,9995
277,12712
278,3201
278,4021
278,4772
278,8707
278,9270
278,9679
278,9719
279,6703
279,11859
279,15495
280,3065
280,4197
280,6772
280,10544
280,14311
280,17504
281,6022
281,9500
281,19074
282,8734
282,10960
282,11201
282,13013
282,15402
282,16480
283,9406
283,12446
283,14276
283,16206
283,19234
284,692
284,14072
285,2856
285,6664
285,13483
285,15214
286,1123
286,2640
286,4833
286,6648
286,6751
286,12511
286,13245
286,15651
286,17746
286,19036
287,5678
287,7430
287,16649
287,17440
288,136
288,942
288,4442
288,8087
288,8199
288,9529
288,10869
288,15464
288,17128
288,19384
289,8280
289,9069
289,11793
289,17377
289,18724
290,2833
290,4780
290,4939
290,5374
290,7036
290,9231
290,11260
290,14639
291,5964
291,10222
291,11766
291,14496
291,17226
292,6922
293,13230
293,13291
294,4490
294,5405
294,7161
294,9493
294,15161
294,17574
295,2139
295,4712
295,6224
295,7922
295,8438
295,12712
295,13424
295,16346
295,17915
296,353
296,5285
296,7413
296,9398
296,13092
296,17017
297,941
297,3901
297,4704
297,10942
298,1566
298,2086
298,3833
298,4595
298,9635
299,2211
299,2559
299,12233
299,13272
300,15
300,2838
300,14263
300,14890
301,1496
301,10970
301,11574
301,11648
301,16045
301,17474
302,1785
302,3608
302,7552
302,10133
303,6249
303,8746
303,9725
304,3187
304,3284
304,8485
304,9637
304,12022
304,12997
304,13380
304,15046
305,7458
305,10234
305,11636
305,16086
305,19032
306,756
306,1592
306,8050
306,8254
306,9211
306,9488
306,10241
306,10925
306,13372
306,18957
307,3059
307,7565
307,8490
307,11629
307,12798
307,14588
307,17914
308,1101
308,3794
308,6249
308,7319
308,9228
308,15687
308,17827
308,19988
309,9768
309,19602
310,9448
310,12629
311,1244
311,3739
311,6659
311,8041
311,8930
311,11830
311,12090
311,13055
311,13654
312,9605
312,9946
312,12183
312,14914
312,16412
313,4059
313,6607
313,10840
313,14718
313,14824
314,8905
314,10234
314,12002
314,12093
314,16586
314,17015
314,17562
315,1893
315,3667
315,5988
315,10110
315,17136
315,17802
315,18747
315,19927
316,1954
316,2966
316,12748
316,15117
316,16232
316,16291
316,16938
316,19656
317,172
317,6904
317,10459
317,12751
318,750
318,2229
319,1886
319,9239
319,11039
319,11196
319,16543
319,17864
319,18455
320,11237
321,5378
321,14402
321,14602
322,2586
322,6862
322,8279
322,13550
322,13684
322,14968
322,15369
323,4816
323,11698
324,1554
324,8530
324,8702
324,11118
324,13022
325,10800
325,14236
325,14377
325,16632
325,18188
325,18480
326,1659
326,4527
326,7101
326,8009
326,19924
327,1567
327,11029
328,8015
328,8842
328,14986
328,15286
328,15532
329,2222
329,2733
329,2945
329,3400
329,4804
329,16864
330,736
330,2548
330,5393
330,6045
330,12714
331,1826
331,3488
331,9397
331,9580
331,12161
331,13590
331,15175
331,15242
331,15357
331,17705
331,19485
332,1844
332,8718
332,10873
332,12470
332,13480
332,16362
332,18432
332,18786
333,5414
333,8447
333,10248
333,18878
334,11340
334,11522
335,1822
335,3623
335,4595
335,15474
335,15897
336,428
336,10852
336,13353
336,15433
337,14588
338,892
338,13692
338,14765
338,15732
339,579
339,2876
339,6387
339,12938
339,16909
340,9237
340,18351
341,640
341,5963
341,6857
341,8544
341,14152
341,15422
341,19957
342,5342
342,5524
342,5777
342,7128
342,9574
342,10731
342,13169
342,13651
342,14210
343,1232
343,2117
343,5298
343,8897
343,12175
343,15998
344,6361
344,13514
344,14871
344,15965
345,3458
345,9023
345,12644
346,357
346,667
346,6172
346,8342
346,9795
346,10107
346,16334
346,16957
347,2418
347,7512
347,7978
347,9314
347,15663
347,19720
348,5545
348,13402
348,15136
349,293
349,6079
349,8658
349,11521
349,17743
350,2773
350,7002
350,10874
350,10927
351,18913
352,1986
352,5183
352,6957
352,9870
352,9916
352,11820
353,4572
353,6951
353,8893
353,10814
353,18798
354,5554
354,5554
354,11873
354,19760
355,11123
355,18913
356,2776
356,9433
356,13991
356,16348
357,9180
357,18101
358,11941
358,13409
358,15609
359,2190
359,7232
359,12915
359,13102
359,18251
360,8426
360,9025
360,12170
360,13946
361,5766
361,15668
361,19368
362,7130
362,14954
363,4776
363,13230
363,13577
363,16415
364,3113
364,5541
364,15735
365,151
365,4831
365,6228
365,11405
365,17508
365,17509
366,10919
366,15837
366,15859
366,17299
366,19139
367,740
367,4954
367,9556
367,11402
367,11452
367,14941
367,18233
367,18928
368,6101
368,11774
368,16284
368,17522
368,18336
368,18645
369,13108
369,14046
370,19937
371,470
371,529
371,17114
371,17583
372,6861
372,7822
372,18252
373,2508
373,2929
373,4818
373,7754
373,11610
373,15386
373,19559
374,1094
374,9667
374,14274
375,7272
375,7285
375,11003
375,12875
376,2886
376,8086
376,16019
377,4025
377,8482
377,18092
378,707
378,8349
378,8916
378,11920
379,7195
379,11939
379,18098
380,13695
380,14217
381,9259
381,16414
382,1493
382,1649
382,5284
383,2684
383,3739
383,12771
383,14158
383,18174
384,996
384,1064
384,9152
384,13990
385,2108
385,2477
385,4623
385,9166
385,16996
385,18497
386,1957
386,8099
386,10174
386,18604
387,453
387,1222
387,6386
387,10575
387,16343
388,2396
388,4158
388,5602
388,8165
388,10418
388,17558
388,18028
388,18740
389,10072
389,10406
389,11629
389,14354
390,13
390,2536
390,8831
390,11757
390,16504
390,17385
391,1461
391,4099
392,3610
392,3611
392,7436
392,13627
392,14061
392,14732
392,18699
393,100
393,2520
393,4598
393,10210
393,11838
393,18779
394,791
394,2624
394,8866
394,17691
394,18892
394,19008
395,515
395,6264
395,6698
395,13895
395,14646
395,19553
396,3131
396,6101
396,17965
396,18961
397,2268
397,4098
397,6907
397,8597
397,19207
398,3810
398,5159
399,3435
399,5252
399,8244
399,9132
399,19144
399,19798
400,2106
400,5695
400,6242
400,7201
400,10763
400,12876
400,13725
401,8764
402,7111
402,7747
402,13258
402,14446
402,17743
402,18749
404,11748
404,15058
404,15348
404,18820
405,2229
405,2232
405,5495
405,6893
405,12641
405,13180
405,17235
405,17497
406,2424
406,6125
406,10574
406,16618
407,10037
407,11113
407,11224
407,13600
408,1090
408,6318
408,12331
408,13723
408,15418
408,16015
408,17228
408,17353
408,19150
409,22
409,556
409,10133
409,15040
410,4171
410,17390
411,12453
411,14806
411,19277
412,1155
412,10378
413,3597
413,5019
414,10205
414,10997
414,14490
415,2027
415,2540
415,3893
415,5357
415,8108
415,12617
415,13849
415,18732
416,15312
416,16101
417,2888
417,4916
417,7256
417,10169
417,18154
417,19529
418,3287
418,3419
418,7674
418,9213
418,10566
418,14003
418,17117
418,17645
419,1751
419,7700
419,8855
419,9499
419,18089
419,18790
420,810
420,4131
420,5796
420,11134
420,14232
420,14917
420,15452
421,2904
421,3151
421,3648
421,7984
421,9289
421,13707
421,15452
421,18297
422,4750
422,10416
422,17816
422,18221
422,18891
423,377
423,1343
423,7846
424,2052
425,3623
425,5152
425,7244
425,19568
426,8975
426,19340
427,23
427,1510
427,1858
427,4103
427,4572
427,5007
427,10674
427,13067
427,13126
427,19913
428,9993
428,10735
428,14564
429,3139
429,7163
429,8411
429,16316
429,18305
430,2856
430,10715
430,15505
431,1256
431,3955
431,5202
431,18029
432,3733
432,7685
432,18317
433,9397
433,10595
433,10971
433,13035
434,1763
434,3243
434,4191
434,5597
434,6209
434,7679
434,9816
434,11062
434,12083
434,12580
434,14825
434,15509
434,16915
434,19445
435,1368
435,2572
435,8528
436,2303
436,14880
436,18440
436,19646
437,2811
437,2991
437,6128
437,8857
438,12069
438,13526
438,13685
439,4003
439,15254
439,18512
440,3994
441,2372
441,2468
441,5153
441,10240
441,10834
441,11104
441,12272
441,17006
441,19254
442,1739
442,7564
442,9405
443,2864
443,15987
443,17042
444,1800
444,7234
444,7663
444,7792
444,9207
445,867
445,2137
445,9458
445,13505
445,17171
445,18636
445,19815
445,19934
446,3051
446,9132
446,9253
446,9954
446,13082
446,14387
446,19148
447,5951
447,7386
447,8497
447,11988
448,775
448,1885
448,4040
448,7130
448,7904
448,8856
448,17027
449,6587
449,10239
449,13308
450,3654
450,4123
450,12687
450,13888
450,17764
451,7586
451,10429
451,12291
451,13423
452,11719
452,13234
452,16098
453,27
453,7978
453,9112
453,10955
453,11228
453,17617
453,17660
454,10120
454,15893
454,17256
454,18138
455,2380
455,3595
455,12816
455,17106
456,2479
456,4748
456,6523
456,6971
456,7310
457,1820
457,8387
457,17288
457,17299
458,2421
458,7258
458,9878
458,16689
458,17856
458,18284
458,19287
458,19962
459,2335
459,4401
459,19658
460,1531
460,3337
460,5338
460,9026
460,9787
460,10134
460,10247
461,4190
461,6636
461,8906
462,470
462,8059
462,9520
462,13478
462,15990
463,940
463,1005
463,4734
463,5991
463,13540
463,15996
463,17682
463,18792
464,287
464,1952
464,9198
464,13001
464,19153
464,19693
465,1026
465,2845
465,11725
465,12252
465,17405
465,18905
466,4736
466,12381
467,377
467,4887
467,5919
467,9989
467,14506
467,16836
468,2801
468,16802
469,1408
469,2660
469,2981
469,5512
469,9724
469,13178
469,14477
469,18883
470,993
470,3482
470,8771
471,9906
471,18613
471,19157
472,6077
472,10326
472,14574
472,15422
472,16948
473,10643
473,13190
473,17388
474,192
474,1434
474,5692
474,10232
474,10341
474,11869
474,16060
475,4720
475,4734
475,7062
475,7527
475,7787
475,11982
475,18528
476,1243
476,2626
476,11314
476,11428
476,15756
476,17460
477,694
477,2341
477,3686
477,7900
477,10641
477,10872
477,14305
477,15977
478,199
478,1559
478,1902
478,2695
478,3265
478,4025
478,7637
478,9401
478,10439
478,11030
478,11071
478,15834
478,15926
479,58
479,2378
479,3825
479,5374
479,6250
479,7354
479,9384
479,13505
479,16968
479,19297
480,12094
480,17957
481,1507
481,5179
481,7176
481,9367
481,11976
481,14820
481,15487
481,19346
482,1463
482,5636
482,8267
482,13685
482,17872
482,18544
483,1950
483,2997
483,6382
483,10941
483,11481
483,12909
483,14761
483,18457
483,19349
484,269
484,14515
485,4498
485,9429
485,9837
485,13266
485,14904
485,17740
485,19651
486,817
486,6234
486,6868
486,17077
487,2027
487,12016
487,18332
488,1880
488,3911
488,4249
488,5537
488,8502
488,11555
488,12778
488,16261
488,16883
489,118
489,9951
489,15730
489,19255
490,205
490,3126
490,9234
490,9711
490,9750
490,10256
490,15314
491,8516
491,16541
492,5179
492,10360
492,16130
492,16544
492,18354
492,19299
493,961
493,1629
493,10839
493,12754
493,16734
493,18673
494,967
494,7798
494,8290
494,8479
494,14142
495,6726
495,12989
495,17388
495,19537
496,1397
496,1932
496,2537
496,3615
496,5243
496,5710
496,14916
496,15525
497,5058
497,5547
497,6584
497,16801
497,17548
497,19527
498,3882
498,12526
498,17630
498,18212
499,6494
499,7970
499,16788
500,2428
500,5563
500,14650
501,9121
501,17627
501,17805
502,16434
503,1214
503,1709
503,2428
503,5249
503,10701
503,15731
504,435
504,2440
504,2522
504,8446
504,16058
504,16316
504,16554
504,19318
505,1163
505,11334
506,1643
506,5973
506,6982
506,18951
507,1313
507,8178
507,8753
507,10813
507,11066
507,18147
508,6849
508,7238
508,9626
508,10301
508,13158
508,14888
508,19602
509,7852
509,7955
509,8562
509,17558
509,19171
510,1274
510,11900
510,13186
510,13443
510,15828
510,18105
510,19809
511,828
511,1512
511,4553
511,18872
512,1922
512,4971
512,9162
513,316
513,4604
513,5820
513,6704
513,8855
513,14433
513,19722
514,17154
514,17180
515,6514
515,9258
515,13719
515,14241
516,2863
516,15691
516,19363
517,3554
517,11175
518,2470
518,5894
518,15354
519,809
519,5036
519,10398
519,11071
519,11301
519,13178
519,13179
519,13631
519,14941
519,17393
520,2788
520,6724
520,7848
520,9658
521,1788
521,2006
521,2350
521,4864
521,6724
521,10983
521,14572
522,4786
522,8672
522,10348
522,10910
522,17439
522,19294
523,8516
523,9996
523,10259
523,12232
524,1026
524,3236
524,4104
524,9616
524,11886
524,17750
525,4281
525,14478
526,191
526,1314
526,2036
526,5786
526,8786
526,9462
527,10257
527,10419
527,12709
527,13557
527,16179
527,16459
527,16792
528,7274
528,17187
529,3538
529,4303
529,7051
529,9232
529,9454
529,13382
530,338
530,2077
530,2937
530,8089
530,13882
530,15248
530,15778
531,2662
531,6890
531,13379
531,14539
532,7656
532,9502
533,1979
533,10409
533,12883
533,15686
533,17310
534,1087
534,3751
534,11420
534,14183
534,14540
535,1261
535,1852
535,3703
535,11246
535,12974
535,19640
536,2883
536,16927
536,17454
537,2488
537,3303
537,10662
537,13447
537,17419
537,17711
538,1051
538,3892
538,6596
539,4365
539,5524
539,6276
539,12708
539,16139
540,826
540,1965
540,5024
540,8809
540,9313
540,10447
540,10507
540,12078
540,16069
541,4065
541,6035
541,9274
541,13099
542,584
542,1878
542,2701
542,5093
542,7266
542,14127
542,18283
543,1481
543,5569
543,5694
543,5849
543,7516
543,12816
543,14387
543,15763
544,2902
544,8695
544,14808
544,16172
545,2185
545,11654
545,15029
545,16154
545,17789
546,8484
546,8557
546,9573
546,13820
546,14810
546,17111
546,18308
547,2743
547,5391
547,9980
547,16359
547,17804
547,19978
548,7993
548,15187
548,18314
549,1816
549,1939
549,5017
549,5772
549,6203
549,9874
549,10427
549,16845
549,18066
550,2949
550,9138
550,9783
550,11423
550,12977
551,919
551,19043
552,1008
552,5525
552,5678
552,12706
552,16744
553,5218
553,5593
553,11594
553,11886
553,11893
553,12991
553,15753
553,18175
553,19765
554,12236
554,15976
554,16684
554,18620
555,5194
555,5993
555,6091
555,13806
556,7037
556,8730
556,18673
557,3608
557,4793
557,14685
558,5852
558,7007
558,13766
558,14858
558,19701
559,1301
559,1745
559,4781
559,4850
559,4916
559,7415
559,17306
559,18450
559,19655
559,19882
560,504
560,4462
560,9083
560,13688
560,15629
560,17222
561,4856
561,5743
561,11755
561,12224
561,14432
561,16971
561,19500
562,297
562,12639
562,15585
563,1755
563,2384
563,5963
